"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_9029_af1c95a1","B&B SKIN EMOLLIENT CREAM","","50.0","50.0","All / Medicine","Units"
"__export__.product_template_12984_7120a946","B-COM 6/AMP","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_13819_b2dc983b","B-COM TABS FORT 3","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_9030_84688c01","B-FRESH M.w 250 ML","","12.75","12.75","All / Medicine","Units"
"__export__.product_template_9031_f6188916","B.B EMOLIENT 250/ML","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9032_8d6325cc","B.B.C ORAL SPRAY","","17.25","17.25","All / Medicine","Units"
"__export__.product_template_13820_e716b364","B12 SR CAPS 1000 Y 2","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_16707_7814ca84","BABETONE 120ML SYRUP","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16708_d773720f","BABETONE Sugar free syrup","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_9033_8a2e4383","BABY REST DROPS 40 MG 1 15 1","","4.3","4.3","All / Medicine","Units"
"__export__.product_template_9034_0a01bcee","BABYLINE LOTION 120ML","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_16709_1ff2f355","BABYRHINO SYRUP 1 100 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_9035_1622f31f","BACLOFEN  10 MG 20 /TAB","","14.25","14.25","All / Medicine","Units"
"__export__.product_template_13821_444fa9a8","BACLOFEN  25 MG 20 /TAB","","21.75","21.75","All / Medicine","Units"
"__export__.product_template_9036_7f692948","BACTICLOR 500mg 12/cap","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_13822_0d07afad","BACTIFLOX FILM C.TABS 250 MG 10 1","","19.8","19.8","All / Medicine","Units"
"__export__.product_template_9037_ba36a19e","BACTIRIX 105G 1/VIAL","","48.75","48.75","All / Medicine","Units"
"__export__.product_template_9038_0cf96d1a","BACTOMYCIN OINT 1 20 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_9039_d590c4fa","BACTROBAN CREAM 2 % 1 15 1","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_9040_e7910a1a","BACTROBAN OINT 2 % 1 15 1","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_9041_2ae39a62","BACTROCIN OINT 2 % 1 10 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_9042_1466e483","BACTROFORM OINT 15GM","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_9043_4186983c","BALKIS 0.1% ADULT NASAL DROP","","3.75","3.75","All / Medicine","Units"
"__export__.product_template_13823_d9446944","BALKIS CAPS L.A 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9044_2ce6bde2","BALKIS NOSE DROPS 0.05 % INF. 1 10 1","","3.5","3.5","All / Medicine","Units"
"__export__.product_template_16710_ed2e9bee","BALKIS SYRUP RETARD 1 125 1","","6.3","6.3","All / Medicine","Units"
"__export__.product_template_9045_0d052ba7","BALM PEANO CR","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16711_02ebd52d","BALSAM SYRUP","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_16712_a7a3438e","BALSAM SYRUP PED. 1 120 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_9046_d76cc37e","BAMBEDIL SYRUP","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_13824_b18204fb","BAMBEDIL TABS 10 MG 1","","30.6","30.6","All / Medicine","Units"
"__export__.product_template_13825_453607fc","BAMBUTEROL TABS 20 MG (STRIP OF 10 TAB) 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_9047_390466d8","BANEOCIN OINT 1 20 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9048_e4ba06da","BANEOCIN POWD. 1 6 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_9049_cfc3d44e","BAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9050_c14bef02","BARACLUDE 0.5MG 30/TAB","","3720.0","3720.0","All / Medicine","Units"
"__export__.product_template_13826_34d3569b","BARAKA CAPS 100 MG 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13827_1f4dc586","BARAKA CAPS 450 MG 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_9051_9753bef4","BARIESUN SPF 50+ MILK 100ML","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9052_57b6a802","BASIMEL SACHETS POWD 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_13828_88ad93fc","BASKINTA 100MG 30/cap","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_13829_e16366c8","BASTAB FILM C.TABS 20 MG 10 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_9053_1c1e0193","BATRAFEN 15ml solution","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_9054_832d2837","BATRAFEN CREAM","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_9055_e63310d3","BAYCUTEN N CREAM 1 15 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9056_66f2476b","BCG 1/VIAL","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13830_16bf5fe6","BE ACTIVE S.G.CAPS 330 MG 30 CAPS 1","","23.4","23.400000000000002","All / Medicine","Units"
"__export__.product_template_9057_48e96022","BEAUTY GEL JEL. 1 30 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9058_6bf47b60","BECLO NASAL SPRAY","","22.8","22.8","All / Medicine","Units"
"__export__.product_template_9059_dec8044c","BECLOSONE FORTE INHA.SOLUT. 100 Y  DOS 1","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_9060_604168ba","BECLOZONE CREAM 0.025 % 1 20 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_9061_a4744c04","BECLOZONE INHALER","","14.2","14.200000000000001","All / Medicine","Units"
"__export__.product_template_13831_dcc897c8","BECO TABS 10 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_13832_9b18e22c","BECO TABS FORT 10 3","","8.85","8.85","All / Medicine","Units"
"__export__.product_template_12985_219a5b87","BECORENZ AMP IM IV 2 ML 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_12986_c80e1bf4","BECOZYME 12/ AMP","","52.5","52.5","All / Medicine","Units"
"__export__.product_template_13833_ffc2ea7a","BEE-S CAPS 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_9062_4f695015","BEKCIUM 250MG 30CAPS","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_9063_ba2409f7","BEKCIUM 500MG 30CAPS","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_13834_03e8b711","BEKCIUM CAPS 250 MG 30 1","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_13835_db99525d","BEKCIUM CAPS 500 MG 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_13836_afa9224d","BELLACID TABS 30 10","","26.0","26.0","All / Medicine","Units"
"__export__.product_template_9064_a81e65d6","BELOW KNEE STOCKING","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9065_37d4f6e9","BEMASTRIM 10/MG 7/TAB","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_9066_1026401e","BENAFIN CREAM 1 15 1","","9.3","9.3","All / Medicine","Units"
"__export__.product_template_16713_fbb46275","BENALEX SYRUP 1 120 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9067_1e6c46c3","BENDAX SUSP 100 MG 1 30 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_9068_0c0bb088","BENDAX SUSP 100 MG 1 60 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_13837_8a1646ad","BENDAX TABS 200 MG 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_9069_b51c30c2","BENOX EYE DROPS 0.4 %","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9070_6cf98e33","BENY CREAM 1 50 1","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_16714_d49be515","BENYLIN SYRUP 1 125 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_9071_25ae0e5f","BENZANIL EMULGEL 1 80 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_9072_8af43dde","BENZOCAINE SPRAY 200 MG  ML 1 50 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_9073_2ea1b3fe","BENZYL BENZOATE CREAM 20 % 1 40 1","","3.9","3.9","All / Medicine","Units"
"__export__.product_template_9074_27ef8b7c","BENZYL BENZOATE LOTION 25 % 1 120 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_9075_14e4a55d","BEPANTHEN 200ML LOTION","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9076_3d99e20b","BEPANTHEN CREAM","","70.0","70.0","All / Medicine","Units"
"__export__.product_template_9077_488ed056","BEPANTHEN OINT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13838_ac034bc1","BEPRA 20 MG /14tab","","72.0","72.0","All / Medicine","Units"
"__export__.product_template_9078_f7298712","BERBERIL N EYE DROPS 0.5 MG  ML 1 10 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_16715_d1247190","BEROTEC SYRUP 2.5 MG 1 100 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_16716_15365927","BEROTEC SYRUP 2.5 MG 1 100 ML 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_13839_2f1273e7","BEROTEC TABS 2.5 MG 1","","6.4","6.4","All / Medicine","Units"
"__export__.product_template_9079_3f6bc4ad","BESTRA-TEC SYRUP","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_16717_fcafb402","BESTRA-TEC SYRUP 1 120 1","","15.5","15.5","All / Medicine","Units"
"__export__.product_template_13840_fc29f311","BETA CAROTENE CAPS 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_16571_559abcbb","BETA PLAST (B) 10*10CM 10/SHEET","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16572_ed56b524","BETA PLAST (F) 10*10cm 10/SHEET","","1040.0","1040.0","All / Medicine","Units"
"__export__.product_template_9080_a9743fc7","BETA VAL CREAM 1 % 1 15 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_9081_1fb0eef8","BETA VAL OINT 1 15 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_13841_48a1250e","BETA-CAROTENE FORT CAPS 15 MG 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_9082_cb4a6fee","BETA-VAL-C OINT 1 15 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_9083_b91734ca","BETACLOTRI CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13842_2ff3a8cb","BETACOR 80MG 30/TABS","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_9084_96816a84","BETADERM 15g CREAM","","6.75","6.75","All / Medicine","Units"
"__export__.product_template_9085_ee8119c4","BETADERM 15g OINT","","6.75","6.75","All / Medicine","Units"
"__export__.product_template_9086_e9a24c38","BETADINE  10% OINTMENT  20G","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_9087_f1efb87f","BETADINE 200MG 14/VAG OVULE","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_9088_eeb13c9a","BETADINE 60G OINTMENT","","15.75","15.75","All / Medicine","Units"
"__export__.product_template_9089_d8a47372","BETADINE 60ml antiseptic","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_9090_da617598","BETADINE 7.5%  SHAMPOO 200ML","","35.0","35.0","All / Medicine","Units"
"__export__.product_template_9091_ad923627","BETADINE MOUH WASH","","13.0","13.0","All / Medicine","Units"
"__export__.product_template_9092_10be2db0","BETADINE POWDER SPRAY","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9093_23d0c516","BETADINE SKIN CLEANSER 120ML","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_16718_7925b63a","BETADINE VAGINAL DOUCHE  120ML","","16.5","16.5","All / Medicine","Units"
"__export__.product_template_9094_da689e27","BETADINE7.5% SURGICAL SCRUB  200ML","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12987_38835e44","BETAFOS 1/amp","","16.0","16.0","All / Medicine","Units"
"__export__.product_template_9095_c7e468a7","BETAFUCIN CREAM 1 15 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_9096_48c7e4cf","BETAGAN EYE DROPS 0.5 %","","21.6","21.6","All / Medicine","Units"
"__export__.product_template_9097_da5a0695","BETALLERGE 30 TAB","","19.8","19.8","All / Medicine","Units"
"__export__.product_template_9098_96ca3ce5","BETALLERGE TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13843_44f9a03d","BETALOC TABS 100 MG 20 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_9099_037975ce","BETAMETHASONE DIPR CREAM 0.64 MG 1 10 1","","4.6","4.6000000000000005","All / Medicine","Units"
"__export__.product_template_9100_856c9c48","BETAMETHASONE DIPR CREAM 0.64 MG 1 20 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9101_9b4bf7a9","BETAMETHASONE DIPR OINT 0.64 MG 1 10 1","","4.6","4.6000000000000005","All / Medicine","Units"
"__export__.product_template_9102_f36a4c2d","BETAMETHASONE DIPR OINT 0.64 MG 1 20 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_9103_26165872","BETAMETHASONE VALE CREAM 0.1 % 1 15 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_9104_bec1a53f","BETAMETHASONE VALE OINT 0.1 % 1 15 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_16573_5d140383","BETAPLAST (H) 10*10CM 10/SHEETS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9105_9938a2ee","BETAPRONATE GEL 0.05 % 1 20 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_9106_b09f8899","BETASALIC LOTION 1 30 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_9107_c095c748","BETASALIC OINT 1 15 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_13844_4f70f686","BETASERC  16 MG  60/TAB","","88.25","88.25","All / Medicine","Units"
"__export__.product_template_13845_5b067e44","BETASERC  8 MG 100/TAB","","63.0","63.0","All / Medicine","Units"
"__export__.product_template_13846_e95e9a30","BETASERC 24/mg 40/TAB","","88.25","88.25","All / Medicine","Units"
"__export__.product_template_13847_d84eec96","BETASONE TABS 0.5 MG 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_9108_3b693820","BETAVAL 20G CREAM","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_9109_d0f009b9","BETAVAL S OINT 1 20 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_9110_5f740231","BETAVIDONE 0.075 SURGICAL SCRUB. 7.5 % 1 200 ML 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16719_732a529b","BETAVIDONE MOUTH SOLUT. 1 % 1 120 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_9111_2790b04f","BETAVIDONE OINT 10 % 1 20 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_9112_412f1ae4","BETAVIDONE VAG.PESSARIE 200 MG 14 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_13848_f047bc0d","BETAXOLOL TABS 10 MG 10 3","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_13849_9af08ae7","BETAXOLOL TABS 20 MG 10 3","","48.0","48.0","All / Medicine","Units"
"__export__.product_template_16720_6a8e962a","BETENVAC SYRUP 25 MG  5ML 1 100 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_9113_9685a674","BETMIGA 50MG 30/TAB","","449.5","449.5","All / Medicine","Units"
"__export__.product_template_9114_8817fccc","BETNOSAL OINT 1 10 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_9115_00b203d3","BETNOSAL OINT 1 20 1","","6.8","6.8","All / Medicine","Units"
"__export__.product_template_9116_efb9f2de","BETNOVATE C/ CREAM","","7.2","7.2","All / Medicine","Units"
"__export__.product_template_9117_fab0563c","BETNOVATE Cream","","6.9","6.9","All / Medicine","Units"
"__export__.product_template_9118_b726b3c8","BETNOVATE N /CREAM","","7.1","7.1000000000000005","All / Medicine","Units"
"__export__.product_template_9119_82aa5dae","BETNOVATE N/ OINT","","7.1","7.1000000000000005","All / Medicine","Units"
"__export__.product_template_9120_b67b17e6","BETNOVATE OINTMENT","","6.9","6.9","All / Medicine","Units"
"__export__.product_template_9121_6682e5bf","BETNOVATE SCALP LOTION","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_9122_7ff2c31c","BETO-12 A.IM 1 MG 1 ML 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_12988_046fe7a0","BETOLVEX  2/AMP","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_9123_55f5c23f","BETOPTIC EYE DROPS","","23.4","23.400000000000002","All / Medicine","Units"
"__export__.product_template_9124_b5474131","BETOXOL 5MG EYE DROPS","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_9125_50634a68","BEURER 50/STRIPS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13850_6729b9dd","BEZALIP TABS 200 MG 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_9126_241db2f4","BI-ALCOFAN 30/TAB","","24.75","24.75","All / Medicine","Units"
"__export__.product_template_9127_1b64d850","BI-KETOGESIC 150MG 20/TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_9128_91a2352c","BI-KETOGESIC SCORED BITAB 150 MG 10 2","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_9129_0286d19b","BI-KETOGESIC SCORED BITAB 150 MG 20 1","","9.0","9.0","All / Medicine","Units"
